STUDY_ID	SAMPLE_ID	ERBB2
sarc_tcga	TCGA-DX-A8BQ-01	NA
sarc_tcga	TCGA-DX-A8BS-01	-1
sarc_tcga	TCGA-DX-A8BT-01	0
sarc_tcga	TCGA-DX-A8BU-01	-1
sarc_tcga	TCGA-DX-A8BV-01	1
sarc_tcga	TCGA-DX-A8BX-01	0
sarc_tcga	TCGA-DX-A8BZ-01	-1
sarc_tcga	TCGA-LI-A9QH-01	-1
sarc_tcga	TCGA-PT-A8TR-01	NA
sarc_tcga	TCGA-QQ-A8VB-01	1
sarc_tcga	TCGA-QQ-A8VF-01	0
sarc_tcga	TCGA-QQ-A8VG-01	0
sarc_tcga	TCGA-QQ-A8VH-01	-1
sarc_tcga	TCGA-WK-A8XO-01	0
sarc_tcga	TCGA-WK-A8XQ-01	0
sarc_tcga	TCGA-WK-A8XS-01	1
sarc_tcga	TCGA-WK-A8XT-01	0
sarc_tcga	TCGA-WK-A8XX-01	-1
sarc_tcga	TCGA-WK-A8XY-01	0
sarc_tcga	TCGA-WK-A8XZ-01	NA
sarc_tcga	TCGA-WP-A9GB-01	0
sarc_tcga	TCGA-X2-A95T-01	0
sarc_tcga	TCGA-Z4-A8JB-01	0
sarc_tcga	TCGA-Z4-A9VC-01	0
sarc_tcga	TCGA-3B-A9HI-01	0
sarc_tcga	TCGA-3B-A9HJ-01	0
sarc_tcga	TCGA-3B-A9HL-01	0
sarc_tcga	TCGA-3B-A9HO-01	-1
sarc_tcga	TCGA-3B-A9HP-01	0
sarc_tcga	TCGA-3B-A9HQ-01	0
sarc_tcga	TCGA-3B-A9HR-01	1
sarc_tcga	TCGA-DX-A7EQ-01	0
sarc_tcga	TCGA-DX-AB2F-01	0
sarc_tcga	TCGA-DX-AB2J-01	0
sarc_tcga	TCGA-DX-AB2P-01	0
sarc_tcga	TCGA-DX-AB2T-01	-1
sarc_tcga	TCGA-DX-AB2X-01	1
sarc_tcga	TCGA-DX-AB2Z-01	0
sarc_tcga	TCGA-SI-AA8B-01	1
sarc_tcga	TCGA-SI-AA8C-01	-1
sarc_tcga	TCGA-X9-A971-01	1
sarc_tcga	TCGA-X9-A973-01	0
sarc_tcga	TCGA-3B-A9HS-01	0
sarc_tcga	TCGA-3B-A9HT-01	0
sarc_tcga	TCGA-3B-A9HU-01	0
sarc_tcga	TCGA-3B-A9HV-01	0
sarc_tcga	TCGA-3B-A9HX-01	-1
sarc_tcga	TCGA-3B-A9HY-01	0
sarc_tcga	TCGA-3B-A9HZ-01	0
sarc_tcga	TCGA-3B-A9I0-01	0
sarc_tcga	TCGA-3B-A9I1-01	1
sarc_tcga	TCGA-3B-A9I3-01	-1
sarc_tcga	TCGA-DX-A7EN-01	0
sarc_tcga	TCGA-DX-A7ES-01	0
sarc_tcga	TCGA-DX-AB2E-01	-1
sarc_tcga	TCGA-DX-AB2G-01	0
sarc_tcga	TCGA-DX-AB2H-01	0
sarc_tcga	TCGA-DX-AB2O-01	-1
sarc_tcga	TCGA-DX-AB2Q-01	1
sarc_tcga	TCGA-DX-AB2S-01	0
sarc_tcga	TCGA-DX-AB2W-01	1
sarc_tcga	TCGA-DX-AB30-01	0
sarc_tcga	TCGA-QC-AA9N-01	0
sarc_tcga	TCGA-QQ-A8VD-01	0
sarc_tcga	TCGA-RN-AAAQ-01	1
sarc_tcga	TCGA-Z4-AAPF-01	0
sarc_tcga	TCGA-Z4-AAPG-01	-1
sarc_tcga	TCGA-DX-A6YX-01	-1
sarc_tcga	TCGA-DX-A8BG-01	1
sarc_tcga	TCGA-DX-A8BJ-01	-1
sarc_tcga	TCGA-DX-A8BL-01	-1
sarc_tcga	TCGA-DX-A8BM-01	-1
sarc_tcga	TCGA-DX-A8BO-01	1
sarc_tcga	TCGA-DX-A8BR-01	0
sarc_tcga	TCGA-DX-AATS-01	-1
sarc_tcga	TCGA-DX-AB2L-01	0
sarc_tcga	TCGA-DX-AB2V-01	0
sarc_tcga	TCGA-DX-AB32-01	-1
sarc_tcga	TCGA-DX-AB35-01	-1
sarc_tcga	TCGA-DX-AB36-01	0
sarc_tcga	TCGA-DX-AB37-01	0
sarc_tcga	TCGA-DX-AB3A-01	-1
sarc_tcga	TCGA-DX-AB3B-01	0
sarc_tcga	TCGA-DX-AB3C-01	0
sarc_tcga	TCGA-VT-AB3D-01	0
sarc_tcga	TCGA-WK-A8Y0-01	2
sarc_tcga	TCGA-K1-A3PN-02	NA
sarc_tcga	TCGA-K1-A42X-02	NA
sarc_tcga	TCGA-VT-A80J-02	NA
sarc_tcga	TCGA-SI-A71O-06	NA
skcm_tcga	TCGA-BF-A1PU-01	NA
skcm_tcga	TCGA-BF-A1PV-01	NA
skcm_tcga	TCGA-BF-A1PX-01	NA
skcm_tcga	TCGA-BF-A1PZ-01	NA
skcm_tcga	TCGA-BF-A1Q0-01	NA
skcm_tcga	TCGA-D3-A1Q1-06	1
skcm_tcga	TCGA-D3-A1Q3-06	0
skcm_tcga	TCGA-D3-A1Q4-06	0
skcm_tcga	TCGA-D3-A1Q5-06	0
skcm_tcga	TCGA-D3-A1Q6-06	0
skcm_tcga	TCGA-D3-A1Q6-07	NA
skcm_tcga	TCGA-D3-A1Q7-06	0
skcm_tcga	TCGA-D3-A1Q8-06	0
skcm_tcga	TCGA-D3-A1Q9-06	1
skcm_tcga	TCGA-D3-A1QA-06	1
skcm_tcga	TCGA-D3-A1QA-07	NA
skcm_tcga	TCGA-D3-A1QB-06	0
skcm_tcga	TCGA-D3-A2J6-06	-1
skcm_tcga	TCGA-D3-A2J7-06	0
skcm_tcga	TCGA-D3-A2J8-06	0
skcm_tcga	TCGA-D3-A2J9-06	0
skcm_tcga	TCGA-D3-A2JA-06	0
skcm_tcga	TCGA-D3-A2JB-06	1
skcm_tcga	TCGA-D3-A2JC-06	1
skcm_tcga	TCGA-D3-A2JD-06	-1
skcm_tcga	TCGA-D3-A2JF-06	-1
skcm_tcga	TCGA-D3-A2JG-06	-1
skcm_tcga	TCGA-D3-A2JH-06	0
skcm_tcga	TCGA-D3-A2JK-06	0
skcm_tcga	TCGA-D3-A2JL-06	1
skcm_tcga	TCGA-D3-A2JN-06	-1
skcm_tcga	TCGA-D3-A2JO-06	-1
skcm_tcga	TCGA-D3-A2JP-06	0
skcm_tcga	TCGA-D3-A3BZ-06	1
skcm_tcga	TCGA-D3-A3C1-06	-1
skcm_tcga	TCGA-D3-A3C3-06	1
skcm_tcga	TCGA-D3-A3C6-06	1
skcm_tcga	TCGA-D3-A3C7-06	0
skcm_tcga	TCGA-D3-A3C8-06	0
skcm_tcga	TCGA-D3-A3CB-06	0
skcm_tcga	TCGA-D3-A3CC-06	0
skcm_tcga	TCGA-D3-A3CE-06	1
skcm_tcga	TCGA-D3-A3CF-06	0
skcm_tcga	TCGA-D9-A148-06	1
skcm_tcga	TCGA-D9-A149-06	0
skcm_tcga	TCGA-D9-A1JW-06	1
skcm_tcga	TCGA-D9-A1JX-06	0
skcm_tcga	TCGA-D9-A1X3-06	0
skcm_tcga	TCGA-DA-A1HV-06	1
skcm_tcga	TCGA-DA-A1HW-06	-1
skcm_tcga	TCGA-DA-A1HY-06	0
skcm_tcga	TCGA-DA-A1I1-06	0
skcm_tcga	TCGA-DA-A1I2-06	-1
skcm_tcga	TCGA-DA-A1I4-06	0
skcm_tcga	TCGA-DA-A1I5-06	-1
skcm_tcga	TCGA-DA-A1I7-06	-1
skcm_tcga	TCGA-DA-A1I8-06	-1
skcm_tcga	TCGA-DA-A1IA-06	1
skcm_tcga	TCGA-DA-A1IB-06	0
skcm_tcga	TCGA-DA-A1IC-06	1
skcm_tcga	TCGA-EB-A1NK-01	NA
skcm_tcga	TCGA-EB-A24C-01	NA
skcm_tcga	TCGA-EB-A24D-01	NA
skcm_tcga	TCGA-EB-A299-01	NA
skcm_tcga	TCGA-EE-A17X-06	0
skcm_tcga	TCGA-EE-A17Y-06	1
skcm_tcga	TCGA-EE-A17Z-06	0
skcm_tcga	TCGA-EE-A181-06	1
skcm_tcga	TCGA-EE-A182-06	1
skcm_tcga	TCGA-EE-A183-06	0
skcm_tcga	TCGA-EE-A184-06	1
skcm_tcga	TCGA-EE-A185-06	0
skcm_tcga	TCGA-EE-A20B-06	0
skcm_tcga	TCGA-EE-A20C-06	0
skcm_tcga	TCGA-EE-A20F-06	0
skcm_tcga	TCGA-EE-A20H-06	0
skcm_tcga	TCGA-EE-A20I-06	0
skcm_tcga	TCGA-EE-A29A-06	0
skcm_tcga	TCGA-EE-A29B-06	0
skcm_tcga	TCGA-EE-A29C-06	-1
skcm_tcga	TCGA-EE-A29D-06	1
skcm_tcga	TCGA-EE-A29E-06	-1
skcm_tcga	TCGA-EE-A29G-06	0
skcm_tcga	TCGA-EE-A29H-06	-1
skcm_tcga	TCGA-EE-A29L-06	1
skcm_tcga	TCGA-EE-A29M-06	0
skcm_tcga	TCGA-EE-A29N-06	-1
skcm_tcga	TCGA-EE-A29P-06	1
skcm_tcga	TCGA-EE-A29Q-06	0
skcm_tcga	TCGA-EE-A29R-06	1
skcm_tcga	TCGA-EE-A29S-06	0
skcm_tcga	TCGA-EE-A29T-06	0
skcm_tcga	TCGA-EE-A29V-06	0
skcm_tcga	TCGA-EE-A29W-06	0
skcm_tcga	TCGA-EE-A29X-06	-1
skcm_tcga	TCGA-EE-A2A0-06	0
skcm_tcga	TCGA-EE-A2A1-06	0
skcm_tcga	TCGA-EE-A2A2-06	0
skcm_tcga	TCGA-EE-A2A5-06	0
skcm_tcga	TCGA-EE-A2A6-06	0
skcm_tcga	TCGA-EE-A2GB-06	0
skcm_tcga	TCGA-EE-A2GC-06	1
skcm_tcga	TCGA-EE-A2GD-06	0
skcm_tcga	TCGA-EE-A2GE-06	0
skcm_tcga	TCGA-EE-A2GH-06	1
skcm_tcga	TCGA-EE-A2GI-06	-1
skcm_tcga	TCGA-EE-A2GJ-06	0
skcm_tcga	TCGA-EE-A2GK-06	0
skcm_tcga	TCGA-EE-A2GL-06	0
skcm_tcga	TCGA-EE-A2GM-06	1
skcm_tcga	TCGA-EE-A2GN-06	0
skcm_tcga	TCGA-EE-A2GO-06	0
skcm_tcga	TCGA-EE-A2GP-06	-1
skcm_tcga	TCGA-EE-A2GR-06	0
skcm_tcga	TCGA-EE-A2GS-06	0
skcm_tcga	TCGA-EE-A2GT-06	-1
skcm_tcga	TCGA-EE-A2GU-06	0
skcm_tcga	TCGA-EE-A2M5-06	-1
skcm_tcga	TCGA-EE-A2M6-06	-1
skcm_tcga	TCGA-EE-A2M7-06	1
skcm_tcga	TCGA-EE-A2M8-06	0
skcm_tcga	TCGA-EE-A2MC-06	-1
skcm_tcga	TCGA-EE-A2MD-06	1
skcm_tcga	TCGA-EE-A2ME-06	0
skcm_tcga	TCGA-EE-A2MG-06	-1
skcm_tcga	TCGA-EE-A2MH-06	0
skcm_tcga	TCGA-EE-A2MI-06	1
skcm_tcga	TCGA-EE-A2MJ-06	0
skcm_tcga	TCGA-EE-A2MK-06	0
skcm_tcga	TCGA-EE-A2ML-06	0
skcm_tcga	TCGA-EE-A2MM-06	0
skcm_tcga	TCGA-EE-A2MN-06	0
skcm_tcga	TCGA-EE-A2MP-06	-1
skcm_tcga	TCGA-EE-A2MQ-06	-1
skcm_tcga	TCGA-EE-A2MR-06	1
skcm_tcga	TCGA-EE-A2MS-06	1
skcm_tcga	TCGA-EE-A2MT-06	0
skcm_tcga	TCGA-EE-A2MU-06	0
skcm_tcga	TCGA-EE-A3AA-06	-1
skcm_tcga	TCGA-EE-A3AB-06	0
skcm_tcga	TCGA-EE-A3AC-06	1
skcm_tcga	TCGA-EE-A3AD-06	0
skcm_tcga	TCGA-EE-A3AE-06	1
skcm_tcga	TCGA-EE-A3AF-06	0
skcm_tcga	TCGA-EE-A3AG-06	-1
skcm_tcga	TCGA-EE-A3AH-06	0
skcm_tcga	TCGA-ER-A193-06	-1
skcm_tcga	TCGA-ER-A194-01	NA
skcm_tcga	TCGA-ER-A195-06	0
skcm_tcga	TCGA-ER-A196-01	NA
skcm_tcga	TCGA-ER-A197-06	0
skcm_tcga	TCGA-ER-A198-06	0
skcm_tcga	TCGA-ER-A199-06	0
skcm_tcga	TCGA-ER-A19A-06	0
skcm_tcga	TCGA-ER-A19B-06	0
skcm_tcga	TCGA-ER-A19C-06	1
skcm_tcga	TCGA-ER-A19D-06	0
skcm_tcga	TCGA-ER-A19E-06	-1
skcm_tcga	TCGA-ER-A19F-06	0
skcm_tcga	TCGA-ER-A19G-06	0
skcm_tcga	TCGA-ER-A19H-06	0
skcm_tcga	TCGA-ER-A19J-06	0
skcm_tcga	TCGA-ER-A19K-01	NA
skcm_tcga	TCGA-ER-A19L-06	-1
skcm_tcga	TCGA-ER-A19N-06	0
skcm_tcga	TCGA-ER-A19O-06	0
skcm_tcga	TCGA-ER-A19P-06	0
skcm_tcga	TCGA-ER-A19Q-06	0
skcm_tcga	TCGA-ER-A19S-06	-1
skcm_tcga	TCGA-ER-A19T-01	NA
skcm_tcga	TCGA-ER-A19T-06	-1
skcm_tcga	TCGA-ER-A1A1-06	0
skcm_tcga	TCGA-ER-A2NB-01	NA
skcm_tcga	TCGA-ER-A2NC-06	1
skcm_tcga	TCGA-ER-A2ND-06	0
skcm_tcga	TCGA-ER-A2NE-06	-1
skcm_tcga	TCGA-ER-A2NF-01	NA
skcm_tcga	TCGA-ER-A2NF-06	1
skcm_tcga	TCGA-ER-A2NG-06	-1
skcm_tcga	TCGA-ER-A2NH-06	0
skcm_tcga	TCGA-FS-A1YW-06	0
skcm_tcga	TCGA-FS-A1YX-06	1
skcm_tcga	TCGA-FS-A1YY-06	0
skcm_tcga	TCGA-FS-A1Z0-06	0
skcm_tcga	TCGA-FS-A1Z3-06	0
skcm_tcga	TCGA-FS-A1Z4-06	-1
skcm_tcga	TCGA-FS-A1Z7-06	0
skcm_tcga	TCGA-FS-A1ZA-06	0
skcm_tcga	TCGA-FS-A1ZB-06	0
skcm_tcga	TCGA-FS-A1ZC-06	0
skcm_tcga	TCGA-FS-A1ZD-06	1
skcm_tcga	TCGA-FS-A1ZE-06	0
skcm_tcga	TCGA-FS-A1ZF-06	-1
skcm_tcga	TCGA-FS-A1ZG-06	0
skcm_tcga	TCGA-FS-A1ZH-06	-1
skcm_tcga	TCGA-FS-A1ZJ-06	0
skcm_tcga	TCGA-FS-A1ZK-06	1
skcm_tcga	TCGA-FS-A1ZM-06	1
skcm_tcga	TCGA-FS-A1ZN-01	NA
skcm_tcga	TCGA-FS-A1ZP-06	0
skcm_tcga	TCGA-FS-A1ZQ-06	-1
skcm_tcga	TCGA-FS-A1ZR-06	0
skcm_tcga	TCGA-FS-A1ZS-06	1
skcm_tcga	TCGA-FS-A1ZT-06	-1
skcm_tcga	TCGA-FS-A1ZU-06	1
skcm_tcga	TCGA-FS-A1ZW-06	-1
skcm_tcga	TCGA-FS-A1ZY-06	-1
skcm_tcga	TCGA-FS-A1ZZ-06	0
skcm_tcga	TCGA-GF-A2C7-01	NA
skcm_tcga	TCGA-GN-A261-06	NA
skcm_tcga	TCGA-GN-A262-06	-1
skcm_tcga	TCGA-GN-A263-01	NA
skcm_tcga	TCGA-GN-A264-06	0
skcm_tcga	TCGA-GN-A265-06	1
skcm_tcga	TCGA-GN-A266-06	0
skcm_tcga	TCGA-GN-A267-06	-1
skcm_tcga	TCGA-GN-A268-06	-1
skcm_tcga	TCGA-GN-A269-01	NA
skcm_tcga	TCGA-GN-A26A-06	0
skcm_tcga	TCGA-GN-A26C-01	NA
skcm_tcga	TCGA-GN-A26D-06	1
skcm_tcga	TCGA-HR-A2OG-06	0
skcm_tcga	TCGA-HR-A2OH-06	0
skcm_tcga	TCGA-BF-A3DJ-01	NA
skcm_tcga	TCGA-BF-A3DL-01	NA
skcm_tcga	TCGA-BF-A3DM-01	NA
skcm_tcga	TCGA-BF-A3DN-01	NA
skcm_tcga	TCGA-DA-A1I0-06	0
skcm_tcga	TCGA-DA-A3F2-06	0
skcm_tcga	TCGA-DA-A3F3-06	0
skcm_tcga	TCGA-DA-A3F5-06	0
skcm_tcga	TCGA-DA-A3F8-06	0
skcm_tcga	TCGA-EE-A3J3-06	0
skcm_tcga	TCGA-EE-A3J4-06	0
skcm_tcga	TCGA-EE-A3J5-06	1
skcm_tcga	TCGA-EE-A3J7-06	-1
skcm_tcga	TCGA-EE-A3J8-06	-1
skcm_tcga	TCGA-EE-A3JA-06	1
skcm_tcga	TCGA-EE-A3JD-06	0
skcm_tcga	TCGA-EE-A3JE-06	0
skcm_tcga	TCGA-ER-A3ES-06	0
skcm_tcga	TCGA-ER-A3ET-06	0
skcm_tcga	TCGA-ER-A3EV-06	0
skcm_tcga	TCGA-IH-A3EA-01	NA
skcm_tcga	TCGA-D3-A3ML-06	0
skcm_tcga	TCGA-D3-A3MO-06	0
skcm_tcga	TCGA-D3-A3MR-06	0
skcm_tcga	TCGA-D3-A3MU-06	0
skcm_tcga	TCGA-D3-A3MV-06	1
skcm_tcga	TCGA-EB-A3HV-01	NA
skcm_tcga	TCGA-EE-A180-06	-1
skcm_tcga	TCGA-EE-A2MF-06	0
skcm_tcga	TCGA-EE-A3JB-06	-1
skcm_tcga	TCGA-EE-A3JH-06	1
skcm_tcga	TCGA-EE-A3JI-06	0
skcm_tcga	TCGA-FR-A2OS-01	NA
skcm_tcga	TCGA-FW-A3I3-06	-1
skcm_tcga	TCGA-D9-A3Z1-06	0
skcm_tcga	TCGA-D9-A3Z3-06	0
skcm_tcga	TCGA-D9-A3Z4-01	NA
skcm_tcga	TCGA-EB-A3XB-01	NA
skcm_tcga	TCGA-EB-A3XC-01	NA
skcm_tcga	TCGA-EB-A3XD-01	NA
skcm_tcga	TCGA-EB-A3XE-01	NA
skcm_tcga	TCGA-EB-A3XF-01	NA
skcm_tcga	TCGA-EB-A3Y6-01	NA
skcm_tcga	TCGA-EB-A3Y7-01	NA
skcm_tcga	TCGA-ER-A19M-06	0
skcm_tcga	TCGA-ER-A19W-06	0
skcm_tcga	TCGA-ER-A3PL-06	1
skcm_tcga	TCGA-FR-A3R1-01	NA
skcm_tcga	TCGA-FR-A3YN-06	2
skcm_tcga	TCGA-FR-A3YO-06	-1
skcm_tcga	TCGA-FW-A3R5-06	-1
skcm_tcga	TCGA-FW-A3TU-06	0
skcm_tcga	TCGA-FW-A3TV-06	0
skcm_tcga	TCGA-GF-A3OT-06	0
skcm_tcga	TCGA-D9-A4Z2-01	NA
skcm_tcga	TCGA-EB-A41A-01	NA
skcm_tcga	TCGA-EB-A41B-01	NA
skcm_tcga	TCGA-EB-A42Y-01	NA
skcm_tcga	TCGA-EB-A42Z-01	NA
skcm_tcga	TCGA-EB-A430-01	NA
skcm_tcga	TCGA-ER-A42H-01	NA
skcm_tcga	TCGA-ER-A42K-06	0
skcm_tcga	TCGA-ER-A42L-06	0
skcm_tcga	TCGA-FR-A44A-06	0
skcm_tcga	TCGA-FS-A4F0-06	0
skcm_tcga	TCGA-FS-A4F2-06	-1
skcm_tcga	TCGA-FS-A4F9-06	-1
skcm_tcga	TCGA-FS-A4FC-06	0
skcm_tcga	TCGA-GF-A4EO-06	0
skcm_tcga	TCGA-D3-A51E-06	0
skcm_tcga	TCGA-D3-A51F-06	0
skcm_tcga	TCGA-D3-A51G-06	0
skcm_tcga	TCGA-D3-A51H-06	0
skcm_tcga	TCGA-D3-A51J-06	0
skcm_tcga	TCGA-D3-A51K-06	0
skcm_tcga	TCGA-D3-A51N-06	-1
skcm_tcga	TCGA-D3-A51R-06	0
skcm_tcga	TCGA-D3-A51T-06	1
skcm_tcga	TCGA-D9-A4Z3-01	NA
skcm_tcga	TCGA-D9-A4Z5-01	NA
skcm_tcga	TCGA-D9-A4Z6-06	0
skcm_tcga	TCGA-EB-A431-01	NA
skcm_tcga	TCGA-EB-A44N-01	NA
skcm_tcga	TCGA-EB-A44O-01	NA
skcm_tcga	TCGA-EB-A44P-01	NA
skcm_tcga	TCGA-EB-A44Q-06	0
skcm_tcga	TCGA-EB-A44R-06	0
skcm_tcga	TCGA-EB-A4IQ-01	NA
skcm_tcga	TCGA-EB-A4IS-01	NA
skcm_tcga	TCGA-EB-A4OY-01	NA
skcm_tcga	TCGA-EB-A4OZ-01	NA
skcm_tcga	TCGA-EB-A4P0-01	NA
skcm_tcga	TCGA-FS-A4F4-06	0
skcm_tcga	TCGA-FS-A4F5-06	0
skcm_tcga	TCGA-FS-A4F8-06	0
skcm_tcga	TCGA-FS-A4FB-06	0
skcm_tcga	TCGA-FS-A4FD-06	1
skcm_tcga	TCGA-BF-A5EO-01	NA
skcm_tcga	TCGA-BF-A5EP-01	NA
skcm_tcga	TCGA-BF-A5EQ-01	NA
skcm_tcga	TCGA-BF-A5ER-01	NA
skcm_tcga	TCGA-BF-A5ES-01	NA
skcm_tcga	TCGA-D3-A5GL-06	0
skcm_tcga	TCGA-D3-A5GN-06	0
skcm_tcga	TCGA-D3-A5GO-06	0
skcm_tcga	TCGA-D3-A5GR-06	0
skcm_tcga	TCGA-D3-A5GS-06	0
skcm_tcga	TCGA-D3-A5GU-06	0
skcm_tcga	TCGA-EB-A4XL-01	NA
skcm_tcga	TCGA-EB-A51B-01	NA
skcm_tcga	TCGA-EB-A550-01	NA
skcm_tcga	TCGA-EB-A551-01	NA
skcm_tcga	TCGA-EB-A553-01	NA
skcm_tcga	TCGA-EB-A5FP-01	NA
skcm_tcga	TCGA-EB-A5KH-06	0
skcm_tcga	TCGA-FW-A5DX-01	NA
skcm_tcga	TCGA-HR-A5NC-01	NA
skcm_tcga	TCGA-D3-A5GT-01	NA
skcm_tcga	TCGA-D9-A6E9-06	-1
skcm_tcga	TCGA-D9-A6EA-06	-1
skcm_tcga	TCGA-D9-A6EC-06	-1
skcm_tcga	TCGA-EB-A57M-01	NA
skcm_tcga	TCGA-EB-A5SE-01	NA
skcm_tcga	TCGA-EB-A5SF-01	NA
skcm_tcga	TCGA-EB-A5SG-06	0
skcm_tcga	TCGA-EB-A5SH-06	0
skcm_tcga	TCGA-EB-A5UL-06	0
skcm_tcga	TCGA-EB-A5UM-01	NA
skcm_tcga	TCGA-EB-A5UN-06	0
skcm_tcga	TCGA-FR-A69P-06	0
skcm_tcga	TCGA-FW-A5DY-06	0
skcm_tcga	TCGA-GF-A6C8-06	0
skcm_tcga	TCGA-GF-A6C9-06	0
skcm_tcga	TCGA-QB-A6FS-06	0
skcm_tcga	TCGA-RP-A690-06	0
skcm_tcga	TCGA-RP-A693-06	0
skcm_tcga	TCGA-RP-A694-06	1
skcm_tcga	TCGA-RP-A695-06	0
skcm_tcga	TCGA-D9-A6EG-06	0
skcm_tcga	TCGA-EB-A5VU-01	NA
skcm_tcga	TCGA-EB-A5VV-06	0
skcm_tcga	TCGA-EB-A6L9-06	0
skcm_tcga	TCGA-EB-A6QY-01	NA
skcm_tcga	TCGA-EB-A6QZ-01	NA
skcm_tcga	TCGA-EB-A6R0-01	NA
skcm_tcga	TCGA-FR-A726-01	NA
skcm_tcga	TCGA-FR-A728-01	NA
skcm_tcga	TCGA-GF-A769-01	NA
skcm_tcga	TCGA-GN-A4U3-06	0
skcm_tcga	TCGA-GN-A4U4-06	0
skcm_tcga	TCGA-GN-A4U5-01	NA
skcm_tcga	TCGA-GN-A4U7-06	0
skcm_tcga	TCGA-GN-A4U8-06	0
skcm_tcga	TCGA-GN-A4U9-06	0
skcm_tcga	TCGA-OD-A75X-06	0
skcm_tcga	TCGA-EB-A82B-01	NA
skcm_tcga	TCGA-EB-A82C-01	NA
skcm_tcga	TCGA-EB-A85I-01	NA
skcm_tcga	TCGA-EB-A85J-01	NA
skcm_tcga	TCGA-FR-A729-06	-1
skcm_tcga	TCGA-FR-A7U8-06	0
skcm_tcga	TCGA-FR-A7U9-06	-1
skcm_tcga	TCGA-FR-A7UA-06	0
skcm_tcga	TCGA-RP-A6K9-06	-1
skcm_tcga	TCGA-W3-A824-06	0
skcm_tcga	TCGA-W3-A825-06	1
skcm_tcga	TCGA-W3-A828-06	0
skcm_tcga	TCGA-BF-A9VF-01	NA
skcm_tcga	TCGA-D3-A2JE-06	1
skcm_tcga	TCGA-D3-A8GB-06	0
skcm_tcga	TCGA-D3-A8GC-06	0
skcm_tcga	TCGA-D3-A8GD-06	0
skcm_tcga	TCGA-D3-A8GE-06	0
skcm_tcga	TCGA-D3-A8GI-06	-1
skcm_tcga	TCGA-D3-A8GJ-06	0
skcm_tcga	TCGA-D3-A8GK-06	0
skcm_tcga	TCGA-D3-A8GL-06	0
skcm_tcga	TCGA-D3-A8GM-06	1
skcm_tcga	TCGA-D3-A8GN-06	1
skcm_tcga	TCGA-D3-A8GO-06	0
skcm_tcga	TCGA-D3-A8GP-06	0
skcm_tcga	TCGA-D3-A8GQ-06	0
skcm_tcga	TCGA-D3-A8GR-06	0
skcm_tcga	TCGA-D3-A8GS-06	0
skcm_tcga	TCGA-D3-A8GV-06	0
skcm_tcga	TCGA-DA-A95V-06	0
skcm_tcga	TCGA-DA-A95W-06	0
skcm_tcga	TCGA-DA-A95X-06	-1
skcm_tcga	TCGA-DA-A95Y-06	0
skcm_tcga	TCGA-DA-A95Z-06	0
skcm_tcga	TCGA-DA-A960-01	NA
skcm_tcga	TCGA-FR-A8YC-06	-1
skcm_tcga	TCGA-FR-A8YD-06	0
skcm_tcga	TCGA-FR-A8YE-06	0
skcm_tcga	TCGA-GN-A8LK-06	1
skcm_tcga	TCGA-GN-A8LL-06	0
skcm_tcga	TCGA-GN-A8LN-01	NA
skcm_tcga	TCGA-WE-A8JZ-06	1
skcm_tcga	TCGA-WE-A8K1-06	1
skcm_tcga	TCGA-WE-A8K4-01	NA
skcm_tcga	TCGA-WE-A8K5-06	0
skcm_tcga	TCGA-WE-A8K6-06	0
skcm_tcga	TCGA-WE-A8ZM-06	0
skcm_tcga	TCGA-WE-A8ZN-06	0
skcm_tcga	TCGA-WE-A8ZO-06	0
skcm_tcga	TCGA-WE-A8ZQ-06	0
skcm_tcga	TCGA-WE-A8ZR-06	NA
skcm_tcga	TCGA-WE-A8ZT-06	0
skcm_tcga	TCGA-WE-A8ZX-06	-1
skcm_tcga	TCGA-WE-A8ZY-06	-1
skcm_tcga	TCGA-YD-A89C-06	0
skcm_tcga	TCGA-Z2-A8RT-06	0
skcm_tcga	TCGA-3N-A9WB-06	1
skcm_tcga	TCGA-3N-A9WC-06	0
skcm_tcga	TCGA-3N-A9WD-06	-1
skcm_tcga	TCGA-EB-A97M-01	NA
skcm_tcga	TCGA-LH-A9QB-06	0
skcm_tcga	TCGA-W3-AA1O-06	1
skcm_tcga	TCGA-W3-AA1Q-06	0
skcm_tcga	TCGA-W3-AA1W-06	0
skcm_tcga	TCGA-W3-AA21-06	-1
skcm_tcga	TCGA-WE-AA9Y-06	-1
skcm_tcga	TCGA-WE-AAA0-06	0
skcm_tcga	TCGA-WE-AAA3-06	1
skcm_tcga	TCGA-WE-AAA4-06	0
skcm_tcga	TCGA-XV-A9VZ-01	NA
skcm_tcga	TCGA-XV-A9W5-01	NA
skcm_tcga	TCGA-YG-AA3N-01	NA
skcm_tcga	TCGA-YG-AA3O-06	-1
skcm_tcga	TCGA-YG-AA3P-06	-1
skcm_tcga	TCGA-BF-AAOU-01	NA
skcm_tcga	TCGA-BF-AAOX-01	NA
skcm_tcga	TCGA-BF-AAP0-06	0
skcm_tcga	TCGA-BF-AAP1-01	NA
skcm_tcga	TCGA-QB-AA9O-06	-1
skcm_tcga	TCGA-W3-AA1R-06	0
skcm_tcga	TCGA-XV-A9W2-01	NA
skcm_tcga	TCGA-YD-A9TA-06	0
skcm_tcga	TCGA-Z2-AA3S-06	0
skcm_tcga	TCGA-Z2-AA3V-06	0
skcm_tcga	TCGA-BF-AAP2-01	NA
